sno,value,id,latitude,longitude,hasMenu,rating
4091,159,Yolk,32.75578711,-97.33171147,TRUE,8.7
4092,2952,P.F. Chang's,32.75412,-97.33307,TRUE,8.7
4093,2483,Piranha Killer Sushi,32.75419015,-97.33352027,TRUE,7.6
4094,1287,My Lan,32.7829933,-97.29009063,TRUE,7.4
4095,2146,Fuzzy's Taco Shop,32.773329,-97.306918,TRUE,7.7
4096,27,Guanajuato Bakery,32.774325,-97.300357,TRUE,7.7
4097,225,Bun Dong Ba Vietnamese Noodle House,32.78312683,-97.28981018,TRUE,7.2
4098,210,Enchiladas Olé,32.77600008,-97.30870219,TRUE,7.6
4099,536,Mamma Mia Italian Grill & Pizza,32.77286053,-97.30190098,TRUE,7.4
4100,1161,The Capital Grille,32.75255008,-97.32980252,TRUE,8.7
4101,959,Little Red Wasp,32.75227163,-97.32970476,TRUE,8.9
4102,1623,Bird Cafe,32.7548883,-97.33058453,TRUE,7.4
4103,549,Pho Hung,32.78450203,-97.28620135,TRUE,8.9
4104,2056,Grace,32.75297455,-97.32995544,TRUE,8
4105,2483,Piranha Killer Sushi,32.75419015,-97.33352027,TRUE,8.2
4106,190,Griff's Hamburgers,32.740607,-97.26010305,TRUE,7.8
4107,373,Whataburger,32.74122888,-97.26488784,TRUE,7.8
4108,736,Italy Pasta & Pizza,32.76801194,-97.213732,TRUE,7.6
4109,429,Luby's,32.762487,-97.21856129,TRUE,7.5
4110,275,Smokeys BBQ,32.73991801,-97.24077582,TRUE,7.5
4111,683,Whataburger,32.7562733,-97.21789151,TRUE,7.5
4112,120,Dan's Seafood & Chicken,32.76644537,-97.21633257,TRUE,7.1
4113,893,Whataburger,32.77661273,-97.28944212,TRUE,8.7
4114,145,La Rueda Restaurant,32.74483424,-97.26147434,TRUE,8.4
4115,225,Bun Dong Ba Vietnamese Noodle House,32.78312683,-97.28981018,TRUE,8.5
4116,321,Taco Casa,32.764153,-97.216588,TRUE,8.7
4117,630,Bluebonnet Cafe,32.79220362,-97.273323,TRUE,9
4118,302,Big Joe's Pizza & Pasta,32.80181292,-97.26496696,TRUE,7.3
4119,27,Guanajuato Bakery,32.774325,-97.300357,TRUE,9.3
4120,142,Thai Belknap Cuisine,32.78283678,-97.2896862,TRUE,7
4121,953,Mexican Inn Cafe,32.74262,-97.287807,TRUE,9
4122,150,Creme De La Creme,32.732729,-97.218808,TRUE,8.3
4123,251,Tu Hai,32.78149857,-97.2903436,TRUE,8.4
4124,716,Dixie House Cafe,32.77827392,-97.29494991,TRUE,9.3
4125,254,Cuco's Sandwich Shop,32.82375,-97.2396293,TRUE,9
4126,542,Pho 95,32.79546,-97.26885696,TRUE,8.8
4127,310,Tom's Asian Bistro,32.801541,-97.1833197,TRUE,9
4128,959,Little Red Wasp,32.75227163,-97.32970476,TRUE,8.8
4129,373,Whataburger,32.74122888,-97.26488784,TRUE,8.3
4130,190,Griff's Hamburgers,32.740607,-97.26010305,TRUE,9.2
4131,225,Bun Dong Ba Vietnamese Noodle House,32.78312683,-97.28981018,TRUE,8.6
4132,953,Mexican Inn Cafe,32.74262,-97.287807,TRUE,8.9
4133,210,Enchiladas Olé,32.77600008,-97.30870219,TRUE,9
4134,1047,Taco Cabana,32.77396954,-97.28795625,TRUE,8.1
4135,716,Dixie House Cafe,32.77827392,-97.29494991,TRUE,8.7
4136,145,La Rueda Restaurant,32.74483424,-97.26147434,TRUE,8.9
4137,251,Tu Hai,32.78149857,-97.2903436,TRUE,8.5
4138,608,The Cheesecake Factory,32.75510331,-97.33018747,TRUE,8.8
4139,2035,Del Frisco's Double Eagle Steak House,32.75203703,-97.32971013,TRUE,8.6
4140,5110,Reata Restaurant,32.75486462,-97.33258159,TRUE,9.3
4141,1623,Bird Cafe,32.7548883,-97.33058453,TRUE,8.5
4142,635,Taco Casa,32.76966233,-97.30137503,TRUE,8.3
4143,275,Smokeys BBQ,32.73991801,-97.24077582,TRUE,7.9
4144,159,Yolk,32.75578711,-97.33171147,TRUE,7.6
4145,700,Bob's Steak & Chop House,32.74816149,-97.32819736,TRUE,7.5
4146,536,Mamma Mia Italian Grill & Pizza,32.77286053,-97.30190098,TRUE,8.9
4147,2056,Grace,32.75297455,-97.32995544,TRUE,8.8
4148,392,A & D Buffalo's,32.78228045,-97.289226,TRUE,7.3
4149,1287,My Lan,32.7829933,-97.29009063,TRUE,8.6
4150,27,Guanajuato Bakery,32.774325,-97.300357,TRUE,9.2
4151,970,The Smoke Pit,32.76911334,-97.31063691,TRUE,7.7
4152,1047,Taco Cabana,32.77396954,-97.28795625,TRUE,8.4
4153,142,Thai Belknap Cuisine,32.78283678,-97.2896862,TRUE,8.2
4154,635,Taco Casa,32.76966233,-97.30137503,TRUE,8
4155,536,Mamma Mia Italian Grill & Pizza,32.77286053,-97.30190098,TRUE,7.9
4156,959,Little Red Wasp,32.75227163,-97.32970476,TRUE,8
4157,1623,Bird Cafe,32.7548883,-97.33058453,TRUE,7.8
4158,5110,Reata Restaurant,32.75486462,-97.33258159,TRUE,7.8
4159,105,Horseshoe Hill Cafe,32.78901304,-97.35074401,TRUE,7.4
4160,1556,Lonesome Dove Western Bistro,32.78821538,-97.34902874,TRUE,7.7
4161,1401,Esperanza's Restaurant & Bakery,32.78403971,-97.34895244,TRUE,7.6
4162,13144,Joe T. Garcia's,32.78464352,-97.34821398,TRUE,7.4
4163,3188,H3 Ranch,32.78888287,-97.34888387,TRUE,7.4
4164,585,Dos Molina's,32.79007453,-97.3532937,TRUE,8.4
4165,2123,Love Shack,32.78878918,-97.3486676,TRUE,8.9
4166,576,El Asadero,32.78055847,-97.348804,TRUE,9
4167,542,Whataburger,32.79561968,-97.3482965,TRUE,8.9
4168,2974,Cooper's Old Time Pit Bar-B-Que,32.79258761,-97.34762321,TRUE,7.8
4169,68,M&M Steakhouse,32.79498875,-97.36204684,TRUE,8.7
4170,1332,Riscky's Steakhouse,32.78875212,-97.34836694,TRUE,9
4171,1519,Cattlemen's Steak House,32.78945079,-97.34901046,TRUE,7.3
4172,2106,Los Vaqueros,32.79328675,-97.34945882,TRUE,8.7
4173,786,El Rancho Grande,32.77815,-97.34681189,TRUE,8.7
4174,636,Star Cafe,32.788858,-97.34972312,TRUE,7.6
4175,444,La Playa Maya,32.78082,-97.34859288,TRUE,8.6
4176,3113,Fort Worth Food Park,32.75672723,-97.35150019,TRUE,8.4
4177,1804,Angelo's,32.75889121,-97.35238639,TRUE,7.1
4178,381,Little Germany,32.75930865,-97.34426335,TRUE,8.4
4179,38,Whataburger,32.78457814,-97.3809302,TRUE,8.6
4180,207,River Oaks Cafe,32.77830104,-97.39281026,TRUE,8.7
4181,3180,Chick-fil-A West 7th,32.753166,-97.352899,TRUE,7.6
4182,3436,Sushi Axiom,32.752136,-97.353393,TRUE,8.1
4183,263,Riscky's BBQ,32.79326193,-97.37220223,TRUE,8.3
4184,4220,Blue Sushi Sake Grill,32.75119243,-97.36275258,TRUE,8.4
4185,736,Riscky's Trail Boss Burgers,32.78867746,-97.34566107,TRUE,8.1
4186,1944,Eddie V's Prime Seafood,32.7513393,-97.362072,TRUE,7.7
4187,37,Pearl Snap Kolaches,32.75977075,-97.37693018,TRUE,7.9
4188,348,Saint Emilion,32.75110651,-97.37067953,TRUE,7.6
4189,1143,The Great Outdoors,32.750728,-97.3632,TRUE,7.7
4190,1944,Eddie V's Prime Seafood,32.7513393,-97.362072,TRUE,7.8
4191,490,Nothing Bundt Cakes - Fort Worth,32.73970256,-97.38821652,TRUE,7.1
4192,3164,Terra Mediterranean Grill,32.75004063,-97.36008346,TRUE,8.4
4193,592,Montgomery Street Cafe,32.7404256,-97.37026821,TRUE,7.3
4194,2863,Thirteen Pies,32.75021456,-97.35940252,TRUE,7.8
4195,528,Hanabi Ramen & Izakaya,32.75092898,-97.36342261,TRUE,8.2
4196,5406,Rodeo Goat,32.74848183,-97.35817909,TRUE,7.4
4197,38,Le Cep Restaurant,32.75155689,-97.36597091,TRUE,7.4
4198,3351,Chipotle Mexican Grill,32.75145365,-97.36068977,TRUE,8.7
4199,4941,Fred's Texas Cafe,32.74951953,-97.35819519,TRUE,8.8
4200,216,Taco Heads,32.741791,-97.370164,TRUE,8.7
4201,1299,Kincaid's Hamburgers,32.73748574,-97.3933328,TRUE,8.9
4202,366,Michael's Cuisine Restaurant & Bar,32.75093062,-97.366913,TRUE,8.7
4203,2198,Velvet Taco,32.75131865,-97.35488679,TRUE,7.4
4204,611,Hysen's Nizza Pizza,32.75444261,-97.36090422,TRUE,7.4
4205,3436,Sushi Axiom,32.752136,-97.353393,TRUE,7.1
4206,956,Kona Grill,32.75031467,-97.36148112,TRUE,8.9
4207,5741,Chimy's,32.74915859,-97.35563636,TRUE,8.2
4208,1626,Lucile's Stateside Bistro,32.73938291,-97.39051959,TRUE,7.8
4209,210,Jazz Cafe,32.73490191,-97.370097,TRUE,7.8
4210,71,Blue Mesa Grill,32.752831,-97.354882,TRUE,7.4
4211,673,Thailicious,32.73228301,-97.38870399,TRUE,7.3
4212,975,Tokyo Cafe,32.73560207,-97.39796162,TRUE,8.6
4213,3501,Gloria's,32.75187912,-97.35336721,TRUE,8
4214,3291,Pappadeaux Seafood Kitchen,32.73514632,-97.35919297,TRUE,7.7
4215,224,Billy's Oak Acres BBQ,32.78749728,-97.46770052,TRUE,8.6
4216,758,Chicken Express,32.7659862,-97.46982997,TRUE,8.1
4217,964,Taco Casa,32.76313171,-97.48364921,TRUE,8.5
4218,331,Happy Bowl,32.75964617,-97.45802636,TRUE,8.1
4219,382,Taste of Asia,32.766096,-97.47936402,TRUE,8.2
4220,145,Soda Springs Bar-B-Q,32.7662891,-97.46710762,TRUE,8
4221,403,Wingstop,32.764606,-97.479333,TRUE,7.8
4222,87,Dagwood's Grinders & Growlers,32.74394173,-97.43814868,TRUE,7.8
4223,1797,Chick-fil-A Lake Worth (TX),32.81194871,-97.43051,TRUE,7.4
4224,466,CiCi's Pizza,32.76588876,-97.47968718,TRUE,7.9
4225,2280,Chili's Grill & Bar,32.764337,-97.47862419,TRUE,7.9
4226,613,Parton's Pizza,32.73317662,-97.45045781,TRUE,7.2
4227,241,Panera Bread,32.81034568,-97.43124247,TRUE,7.9
4228,1499,West Side Cafe,32.7237496,-97.452437,TRUE,7.8
4229,115,Raising Cane's Chicken Fingers,32.75799563,-97.42467655,TRUE,7.3
4230,1340,Chick-fil-A Hawks Creek,32.75595466,-97.42862727,TRUE,7.9
4231,281,Bangkok House,32.75834281,-97.45127481,TRUE,7.6
4232,785,Del Taco,32.75319198,-97.43137121,TRUE,7.4
4233,1154,Ginger Brown's Old Tyme Restaurant & Bakery,32.81184332,-97.42295561,TRUE,7.2
4234,1165,In-N-Out Burger,32.80711559,-97.4247716,TRUE,7.6
4235,1784,Olive Garden,32.74684421,-97.43644273,TRUE,7.4
4236,623,Spring Creek Barbeque,32.812768,-97.435719,TRUE,8.7
4237,220,Skillman Wok,32.72671443,-97.47812748,TRUE,8.1
4238,468,Pho Little Saigon,32.74395852,-97.43760996,TRUE,8.6
4239,316,Cancun Mexican Restaurant,32.72205252,-97.4446696,TRUE,8.7
4240,612,Japanese Palace,32.72376332,-97.46295573,TRUE,7.9
4241,68,Firehouse Subs,32.75234604,-97.43016815,TRUE,8.1
4242,198,Burger Street,32.72178106,-97.44248504,TRUE,8.3
4243,163,Margie's Original Italian,32.724242,-97.495935,TRUE,8.4
4244,774,Woody Creek BBQ,32.74389482,-97.43868213,TRUE,7.7
4245,2035,Del Frisco's Double Eagle Steak House,32.75203703,-97.32971013,TRUE,7.8
4246,191,Sikhay Restaurant,32.79554973,-97.29943974,TRUE,7.5
4247,2952,P.F. Chang's,32.75412,-97.33307,TRUE,7.6
4248,2056,Grace,32.75297455,-97.32995544,TRUE,8.6
4249,2483,Piranha Killer Sushi,32.75419015,-97.33352027,TRUE,9.3
4250,392,A & D Buffalo's,32.78228045,-97.289226,TRUE,8.8
4251,1287,My Lan,32.7829933,-97.29009063,TRUE,9
4252,27,Guanajuato Bakery,32.774325,-97.300357,TRUE,7.1
4253,210,Enchiladas Olé,32.77600008,-97.30870219,TRUE,8.7
4254,716,Dixie House Cafe,32.77827392,-97.29494991,TRUE,8.1
4255,142,Thai Belknap Cuisine,32.78283678,-97.2896862,TRUE,8.8
4256,251,Tu Hai,32.78149857,-97.2903436,TRUE,9.2
4257,635,Taco Casa,32.76966233,-97.30137503,TRUE,8.4
4258,536,Mamma Mia Italian Grill & Pizza,32.77286053,-97.30190098,TRUE,8.3
4259,608,The Cheesecake Factory,32.75510331,-97.33018747,TRUE,9
4260,959,Little Red Wasp,32.75227163,-97.32970476,TRUE,8.3
4261,630,Bluebonnet Cafe,32.79220362,-97.273323,TRUE,7
4262,1623,Bird Cafe,32.7548883,-97.33058453,TRUE,8.9
4263,191,Sikhay Restaurant,32.79554973,-97.29943974,TRUE,7.6
4264,893,Whataburger,32.77661273,-97.28944212,TRUE,9
4265,142,Thai Belknap Cuisine,32.78283678,-97.2896862,TRUE,8.9
4266,27,Guanajuato Bakery,32.774325,-97.300357,TRUE,7.8
4267,630,Bluebonnet Cafe,32.79220362,-97.273323,TRUE,8.7
4268,7,Joe's Crab Shack,32.79365043,-97.30034718,TRUE,8.7
4269,3299,Cracker Barrel Old Country Store,32.82718445,-97.31425871,TRUE,8.9
4270,549,Pho Hung,32.78450203,-97.28620135,TRUE,7.6
4271,302,Big Joe's Pizza & Pasta,32.80181292,-97.26496696,TRUE,8.6
4272,264,Clown Burger,32.82361613,-97.27372871,TRUE,8.4
4273,1047,Taco Cabana,32.77396954,-97.28795625,TRUE,7.1
4274,536,Mamma Mia Italian Grill & Pizza,32.77286053,-97.30190098,TRUE,8.4
4275,1556,Lonesome Dove Western Bistro,32.78821538,-97.34902874,TRUE,8.9
4276,1401,Esperanza's Restaurant & Bakery,32.78403971,-97.34895244,TRUE,8.4
4277,3112,Texas Roadhouse,32.838615,-97.292915,TRUE,8.1
4278,105,Horseshoe Hill Cafe,32.78901304,-97.35074401,TRUE,8.2
4279,13144,Joe T. Garcia's,32.78464352,-97.34821398,TRUE,8.6
4280,542,Pho 95,32.79546,-97.26885696,TRUE,8
4281,25,Wingstop,32.78262018,-97.29003793,TRUE,8.7
4282,608,The Cheesecake Factory,32.75510331,-97.33018747,TRUE,8
4283,736,Italy Pasta & Pizza,32.76801194,-97.213732,TRUE,8.6
4284,429,Luby's,32.762487,-97.21856129,TRUE,8.5
4285,120,Dan's Seafood & Chicken,32.76644537,-97.21633257,TRUE,8.5
4286,683,Whataburger,32.7562733,-97.21789151,TRUE,8.6
4287,41,Southern Classic Daiquiri,32.7667417,-97.21475326,TRUE,8.5
4288,321,Taco Casa,32.764153,-97.216588,TRUE,8.3
4289,310,Tom's Asian Bistro,32.801541,-97.1833197,TRUE,7.8
4290,35,Grain & Dairy,32.809195,-97.19971,TRUE,8.4
4291,275,Smokeys BBQ,32.73991801,-97.24077582,TRUE,8.3
4292,254,Cuco's Sandwich Shop,32.82375,-97.2396293,TRUE,8.4
4293,190,Griff's Hamburgers,32.740607,-97.26010305,TRUE,8.3
4294,4452,Red Robin Gourmet Burgers,32.82474696,-97.20135169,TRUE,8.2
4295,373,Whataburger,32.74122888,-97.26488784,TRUE,8.9
4296,1827,Five Guys,32.82403333,-97.19957185,TRUE,8.6
4297,554,San Diego Taco Shop,32.823043,-97.228414,TRUE,8.1
4298,302,Big Joe's Pizza & Pasta,32.80181292,-97.26496696,TRUE,8.8
4299,630,Bluebonnet Cafe,32.79220362,-97.273323,TRUE,7.6
4300,150,Creme De La Creme,32.732729,-97.218808,TRUE,8.6
4301,158,D. Asian Thai Restaraunt,32.82439818,-97.23799917,TRUE,8.6
4302,620,Asian King Buffet,32.82678633,-97.19936747,TRUE,9.2
4303,804,SONIC Drive In,32.80838441,-97.20676253,TRUE,7.9
4304,913,Sweet Basil Thai Cuisine,32.82678366,-97.1983,TRUE,7.8
4305,1047,Whataburger,32.82401396,-97.19853066,TRUE,7.8
4306,14,Pollo Tropical,32.80339319,-97.18816853,TRUE,7.4
4307,108,Neighborhood Cafe,32.82391369,-97.181626,TRUE,8.2
4308,2443,Chipotle Mexican Grill,32.82406459,-97.19992876,TRUE,8.7
4309,542,Pho 95,32.79546,-97.26885696,TRUE,8.6
4310,1542,IHOP,32.75904787,-97.16811195,TRUE,7.4
4311,138,Poor Daddy's Smokehouse,32.82849643,-97.22211843,TRUE,8.6
4312,310,Taco Casa #52,32.80589471,-97.26409783,TRUE,7.5
4313,893,Whataburger,32.77661273,-97.28944212,TRUE,8.1
4314,27,Guanajuato Bakery,32.774325,-97.300357,TRUE,7.9
4315,225,Bun Dong Ba Vietnamese Noodle House,32.78312683,-97.28981018,TRUE,7.7
4316,210,Enchiladas Olé,32.77600008,-97.30870219,TRUE,8
4317,1047,Taco Cabana,32.77396954,-97.28795625,TRUE,7.6
4318,635,Taco Casa,32.76966233,-97.30137503,TRUE,8.9
4319,1632,Mercado Juarez,32.78475449,-97.32322708,TRUE,8.3
4320,1161,The Capital Grille,32.75255008,-97.32980252,TRUE,7.7
4321,959,Little Red Wasp,32.75227163,-97.32970476,TRUE,7.5
4322,549,Pho Hung,32.78450203,-97.28620135,TRUE,8.6
4323,2035,Del Frisco's Double Eagle Steak House,32.75203703,-97.32971013,TRUE,8
4324,159,Yolk,32.75578711,-97.33171147,TRUE,8.5
4325,191,Sikhay Restaurant,32.79554973,-97.29943974,TRUE,8.2
4326,207,River Oaks Cafe,32.77830104,-97.39281026,TRUE,7.8
4327,223,Griff's Hamburgers,32.78183272,-97.38805482,TRUE,7.9
4328,38,Whataburger,32.78457814,-97.3809302,TRUE,7.9
4329,37,Pearl Snap Kolaches,32.75977075,-97.37693018,TRUE,7.2
4330,148,Rivas,32.77116043,-97.4021796,TRUE,7.6
4331,912,El Paseo,32.79786701,-97.40263887,TRUE,8.8
4332,115,Raising Cane's Chicken Fingers,32.75799563,-97.42467655,TRUE,8.2
4333,105,Horseshoe Hill Cafe,32.78901304,-97.35074401,TRUE,8.7
4334,4220,Blue Sushi Sake Grill,32.75119243,-97.36275258,TRUE,8.2
4335,348,Saint Emilion,32.75110651,-97.37067953,TRUE,8
4336,1944,Eddie V's Prime Seafood,32.7513393,-97.362072,TRUE,8.2
4337,1143,The Great Outdoors,32.750728,-97.3632,TRUE,8.6
4338,240,Chicken Express,32.77316235,-97.40037426,TRUE,7.9
4339,1556,Lonesome Dove Western Bistro,32.78821538,-97.34902874,TRUE,7.4
4340,13144,Joe T. Garcia's,32.78464352,-97.34821398,TRUE,7.6
4341,3164,Terra Mediterranean Grill,32.75004063,-97.36008346,TRUE,7.4
4342,531,Bosses Pizza,32.80613601,-97.4153316,TRUE,7.8
4343,490,Nothing Bundt Cakes - Fort Worth,32.73970256,-97.38821652,TRUE,7.3
4344,2863,Thirteen Pies,32.75021456,-97.35940252,TRUE,8.9
4345,5406,Rodeo Goat,32.74848183,-97.35817909,TRUE,8.4
4346,1340,Chick-fil-A Hawks Creek,32.75595466,-97.42862727,TRUE,8.6
4347,576,El Asadero,32.78055847,-97.348804,TRUE,8
4348,68,M&M Steakhouse,32.79498875,-97.36204684,TRUE,8.5
4349,3436,Sushi Axiom,32.752136,-97.353393,TRUE,8.8
4350,3113,Fort Worth Food Park,32.75672723,-97.35150019,TRUE,8.2
4351,528,Hanabi Ramen & Izakaya,32.75092898,-97.36342261,TRUE,7.3
4352,21,J's Casa Burger,32.773711,-97.398719,TRUE,8.3
4353,2198,Velvet Taco,32.75131865,-97.35488679,TRUE,8.3
4354,3180,Chick-fil-A West 7th,32.753166,-97.352899,TRUE,7.9
4355,392,A & D Buffalo's,32.78228045,-97.289226,TRUE,7.8
4356,1287,My Lan,32.7829933,-97.29009063,TRUE,7.9
4357,2146,Fuzzy's Taco Shop,32.773329,-97.306918,TRUE,8.2
4358,27,Guanajuato Bakery,32.774325,-97.300357,TRUE,7.2
4359,210,Enchiladas Olé,32.77600008,-97.30870219,TRUE,8.8
4360,142,Thai Belknap Cuisine,32.78283678,-97.2896862,TRUE,7.6
4361,251,Tu Hai,32.78149857,-97.2903436,TRUE,8
4362,1632,Mercado Juarez,32.78475449,-97.32322708,TRUE,7.9
4363,608,The Cheesecake Factory,32.75510331,-97.33018747,TRUE,7.6
4364,959,Little Red Wasp,32.75227163,-97.32970476,TRUE,7.8
4365,1623,Bird Cafe,32.7548883,-97.33058453,TRUE,8
4366,5110,Reata Restaurant,32.75486462,-97.33258159,TRUE,7.3
4367,25,Wingstop,32.78262018,-97.29003793,TRUE,7.4
4368,2483,Piranha Killer Sushi,32.75419015,-97.33352027,TRUE,7.2
4369,87,Dagwood's Grinders & Growlers,32.74394173,-97.43814868,TRUE,7.3
4370,1340,Chick-fil-A Hawks Creek,32.75595466,-97.42862727,TRUE,7.1
4371,1784,Olive Garden,32.74684421,-97.43644273,TRUE,8.5
4372,785,Del Taco,32.75319198,-97.43137121,TRUE,7.9
4373,115,Raising Cane's Chicken Fingers,32.75799563,-97.42467655,TRUE,7.8
4374,468,Pho Little Saigon,32.74395852,-97.43760996,TRUE,8.2
4375,1471,Jason's Deli,32.72834582,-97.4176383,TRUE,8
4376,1104,Chipotle Mexican Grill,32.72631256,-97.42223167,TRUE,7.3
4377,68,Firehouse Subs,32.75234604,-97.43016815,TRUE,7.9
4378,351,Little Lilly Sushi,32.72899487,-97.41522492,TRUE,7.7
4379,810,Zeke's Fish & Chips,32.73042228,-97.41268007,TRUE,7.6
4380,1076,McAlister's Deli,32.726625,-97.419243,TRUE,7.9
4381,952,Szechuan Chinese Restaurant,32.73236262,-97.40852509,TRUE,7.5
4382,370,The Lunch Box,32.72644154,-97.41869917,TRUE,7.9
4383,1884,La Madeleine,32.72906358,-97.41569084,TRUE,7.8
4384,774,Woody Creek BBQ,32.74389482,-97.43868213,TRUE,8
4385,115,Pho Hùng,32.7249707,-97.42174588,TRUE,7.4
4386,582,Pie Five Pizza Co.,32.72642451,-97.42179868,TRUE,8.6
4387,549,Galligaskin's Subs,32.73055007,-97.41048217,TRUE,7.8
4388,46,Olivella's,32.726704,-97.41897,TRUE,7.3
4389,1363,El Fenix,32.72541988,-97.42215775,TRUE,7.5
4390,3815,Uncle Julio's,32.73441304,-97.40082622,TRUE,8.7
4391,613,Parton's Pizza,32.73317662,-97.45045781,TRUE,8.1
4392,2475,Fuzzy's Taco Shop,32.726322,-97.420309,TRUE,8.6
4393,975,Tokyo Cafe,32.73560207,-97.39796162,TRUE,8.7
4394,1039,Don Pablo's,32.74584692,-97.43731499,TRUE,7.9
4395,198,Burger Street,32.72178106,-97.44248504,TRUE,8.1
4396,316,Cancun Mexican Restaurant,32.72205252,-97.4446696,TRUE,8.3
4397,1499,West Side Cafe,32.7237496,-97.452437,TRUE,8.4
4398,917,Mama's Pizza,32.73149757,-97.4105524,TRUE,7.7
4399,302,Big Joe's Pizza & Pasta,32.80181292,-97.26496696,TRUE,7.4
4400,310,Taco Casa #52,32.80589471,-97.26409783,TRUE,7.6
4401,264,Clown Burger,32.82361613,-97.27372871,TRUE,7.4
4402,542,Pho 95,32.79546,-97.26885696,TRUE,8.9
4403,568,SONIC Drive In,32.81297665,-97.26415157,TRUE,8.9
4404,251,Chuy's,32.79531964,-97.27197289,TRUE,7.8
4405,153,Bangkok Cuisine,32.83171,-97.26480603,TRUE,9
4406,158,D. Asian Thai Restaraunt,32.82439818,-97.23799917,TRUE,8.7
4407,554,San Diego Taco Shop,32.823043,-97.228414,TRUE,8.9
4408,2740,Chick-fil-A Rufe Snow,32.84234714,-97.23919151,TRUE,7.6
4409,3112,Texas Roadhouse,32.838615,-97.292915,TRUE,8.6
4410,2146,Fuzzy's Taco Shop,32.773329,-97.306918,TRUE,7.1
4411,1357,Whataburger,32.84700652,-97.23899447,TRUE,8.7
4412,1399,Whataburger,32.84099188,-97.29113941,TRUE,8.1
4413,210,Enchiladas Olé,32.77600008,-97.30870219,TRUE,8.6
4414,1699,IHOP,32.83874086,-97.29159265,TRUE,8.7
4415,716,Dixie House Cafe,32.77827392,-97.29494991,TRUE,7.9
4416,1127,Hoffbrau Steaks,32.83196287,-97.26497235,TRUE,8.1
4417,27,Guanajuato Bakery,32.774325,-97.300357,TRUE,8.3
4418,3299,Cracker Barrel Old Country Store,32.82718445,-97.31425871,TRUE,7.7
4419,310,Tom's Asian Bistro,32.801541,-97.1833197,TRUE,7.4
4420,35,Grain & Dairy,32.809195,-97.19971,TRUE,7.7
4421,4452,Red Robin Gourmet Burgers,32.82474696,-97.20135169,TRUE,7.6
4422,1970,Carrabba's Italian Grill,32.828517,-97.201263,TRUE,7.4
4423,1827,Five Guys,32.82403333,-97.19957185,TRUE,7.4
4424,14,Pollo Tropical,32.80339319,-97.18816853,TRUE,8.4
4425,7922,BJ's Restaurant and Brewhouse,32.82828617,-97.20376968,TRUE,8.9
4426,751,Bar Louie,32.82838877,-97.20083063,TRUE,9
4427,108,Neighborhood Cafe,32.82391369,-97.181626,TRUE,8.9
4428,620,Asian King Buffet,32.82678633,-97.19936747,TRUE,8.7
4429,913,Sweet Basil Thai Cuisine,32.82678366,-97.1983,TRUE,9
4430,804,SONIC Drive In,32.80838441,-97.20676253,TRUE,7.3
4431,2901,Abuelo's Mexican Restaurant - Hurst,32.84078519,-97.18933403,TRUE,8.7
4432,1457,Italianni's,32.84179927,-97.18668938,TRUE,7.6
4433,795,Zena Sushi,32.82842591,-97.20109284,TRUE,8.4
4434,554,San Diego Taco Shop,32.823043,-97.228414,TRUE,7.1
4435,667,Pei Wei,32.83792729,-97.18554036,TRUE,8.4
4436,254,Cuco's Sandwich Shop,32.82375,-97.2396293,TRUE,8.7
4437,1334,Mi Pueblo,32.83374845,-97.20779948,TRUE,8.1
4438,895,Taco Bell,32.82396317,-97.18553603,TRUE,8.6
4439,506,In House,32.82999706,-97.20154643,TRUE,8.7
4440,117,Vie A Paris French Bakery,32.82633305,-97.197945,TRUE,7.9
4441,1541,SONIC Drive In,32.83546216,-97.18593836,TRUE,8.1
4442,2764,Freebirds World Burrito,32.82323581,-97.1994419,TRUE,8.3
4443,589,Thai Thip,32.84746386,-97.17686623,TRUE,8.4
4444,728,Niki's Pizza and Pasta,32.84277112,-97.21456375,TRUE,7.7
4445,736,Italy Pasta & Pizza,32.76801194,-97.213732,TRUE,7.3
4446,804,SONIC Drive In,32.80838441,-97.20676253,TRUE,8.7
4447,2901,Abuelo's Mexican Restaurant - Hurst,32.84078519,-97.18933403,TRUE,8.9
4448,85,Soulman's BBQ,32.83376707,-97.17860776,TRUE,7.6
4449,1457,Italianni's,32.84179927,-97.18668938,TRUE,8.6
4450,795,Zena Sushi,32.82842591,-97.20109284,TRUE,7.1
4451,554,San Diego Taco Shop,32.823043,-97.228414,TRUE,8.4
4452,895,Taco Bell,32.82396317,-97.18553603,TRUE,8.1
4453,1334,Mi Pueblo,32.83374845,-97.20779948,TRUE,8.6
4454,589,Thai Thip,32.84746386,-97.17686623,TRUE,7.9
4455,117,Vie A Paris French Bakery,32.82633305,-97.197945,TRUE,8.3
4456,4587,In-N-Out Burger,32.84044701,-97.18477449,TRUE,8.4
4457,186,Mom's Spice Indian Grill,32.80916929,-97.16505032,TRUE,7.7
4458,736,Italy Pasta & Pizza,32.76801194,-97.213732,TRUE,7.4
4459,310,Tom's Asian Bistro,32.801541,-97.1833197,TRUE,7.7
4460,120,Dan's Seafood & Chicken,32.76644537,-97.21633257,TRUE,7.4
4461,1001,Tandoor Indian Restaurant,32.75210863,-97.13283282,TRUE,8.4
4462,35,Grain & Dairy,32.809195,-97.19971,TRUE,8.9
4463,41,Southern Classic Daiquiri,32.7667417,-97.21475326,TRUE,9
4464,1542,IHOP,32.75904787,-97.16811195,TRUE,8.9
